mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0770993709564209,0.0016854938031371435,0.001399850845336914,0.0001999661750529845,1,{'Boost__n_estimators': 1},0.9339570125251277,0.922058141332921,0.8934359053657028,0.9195531158187722,0.9206741920519559,0.9179356734188958,0.013296858932393274,13,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.15419983863830566,0.021247978798158543,0.0028014183044433594,0.0016311924612955593,2,{'Boost__n_estimators': 2},0.9361991649914954,0.9168857275398176,0.9155095098190815,0.9283516313592083,0.9188650069584041,0.9231622081336015,0.007916012829782097,12,0.998706896551724,0.9995689655172414,0.9991379310344827,0.9995689655172414,0.9991379310344826,0.9992241379310343,0.00032255667127369493
0.32649946212768555,0.0179329625983436,0.0026998519897460938,0.0013998747714524308,5,{'Boost__n_estimators': 5},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.35959959030151367,0.07631451389645519,0.002400112152099609,0.00019977493233177006,10,{'Boost__n_estimators': 10},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.3333010196685791,0.07660404090162921,0.003200054168701172,0.0012874222944081512,20,{'Boost__n_estimators': 20},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.33769979476928713,0.04215973224311304,0.002300119400024414,0.0006011265294271445,30,{'Boost__n_estimators': 30},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.3571009635925293,0.07349142165934505,0.0021991729736328125,0.00024431816366206723,40,{'Boost__n_estimators': 40},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.32960081100463867,0.05573527829230494,0.00700082778930664,0.00975245820701985,50,{'Boost__n_estimators': 50},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.3329012393951416,0.054502522263720043,0.002599763870239258,0.0009691268528195314,60,{'Boost__n_estimators': 60},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.35159964561462403,0.0631562348400103,0.002200460433959961,0.00024462102214461014,70,{'Boost__n_estimators': 70},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.3626998424530029,0.047884838219436565,0.002199697494506836,0.00024417216685806997,80,{'Boost__n_estimators': 80},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.34510021209716796,0.06752192710637862,0.004100370407104492,0.0026904078419979958,90,{'Boost__n_estimators': 90},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
0.3399003028869629,0.03727890069453209,0.0018004417419433595,0.00039954209671987464,100,{'Boost__n_estimators': 100},0.9435286840884491,0.9226612030307717,0.9293026132673572,0.9358512447811967,0.9359362919437142,0.9334560074222978,0.007030309714245577,1,0.999159192825112,0.9997197309417041,0.9994394618834079,0.999719730941704,0.9994394618834079,0.9994955156950672,0.00020973415845149479
