mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__base_estimator__max_depth,param_Boost__learning_rate,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.024000215530395507,0.0020726202975007058,0.001400136947631836,0.0002004625681577319,1,0.02,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 1}",0.7708984072985928,0.7908303695685789,0.7661666924385342,0.8026441935982681,0.7757383640018555,0.781255605381166,0.01352430858502481,861,0.7880586052265344,0.7870998917581566,0.7919901036029071,0.784125173960105,0.790851631359208,0.7884250811813822,0.002792030242529064
0.033200407028198244,0.0008125917653384987,0.0016010284423828125,0.00020072632212410777,1,0.02,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 2}",0.7708984072985928,0.7503324570898408,0.7661666924385342,0.8026441935982681,0.7757383640018555,0.7731560228854183,0.017035747248010526,875,0.7880586052265344,0.7546891912787999,0.7919901036029071,0.784125173960105,0.790851631359208,0.7819429410855109,0.013894175785379992
0.08360161781311035,0.020172971077138894,0.0024993419647216797,0.00031530339231366914,1,0.02,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 5}",0.7708984072985928,0.7908303695685789,0.7736663058605227,0.8026441935982681,0.7757383640018555,0.7827555280655636,0.012109566025607543,859,0.7880586052265344,0.7870998917581566,0.8037130817999071,0.7849872429256222,0.790851631359208,0.7909420906138857,0.006657981522453251
0.14180126190185546,0.029490753332058646,0.0033989906311035155,0.00019984799952855103,1,0.02,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 10}",0.7907375908458327,0.7530926240915418,0.780910777794959,0.7724060615432193,0.7351631359208286,0.7664620380392762,0.019958769817465357,878,0.8036280346373896,0.7559185093551878,0.8088023813205505,0.7549481985464667,0.7557890057213543,0.7758172259161897,0.02487595781907967
0.27280163764953613,0.04730340920569001,0.0053996086120605465,0.0004909338230991793,1,0.02,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 20}",0.7907685170867482,0.8210298438224833,0.780910777794959,0.8279263955466212,0.8043915262099891,0.8050054120921603,0.017696165302046537,854,0.8146068501623626,0.8062239059842276,0.8088023813205505,0.8153394154940466,0.8083790783980205,0.8106703262718415,0.0036278451742047424
0.37180066108703613,0.031447582187647115,0.008899545669555664,0.004055431541994841,1,0.02,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 30}",0.7963738982526675,0.8175815679604146,0.8125715169321167,0.8273233338487705,0.803703417349621,0.8115107468687182,0.010752642364567997,852,0.8152756301221584,0.8054488170712849,0.8485000773156021,0.8112030307716097,0.8069139477346526,0.8174683006030614,0.015892733714985837
0.5505006790161133,0.04944635175646584,0.010100746154785156,0.0009688986632278043,1,0.02,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 45}",0.7998221741147363,0.8175815679604146,0.8073217875367248,0.8510282975104375,0.8348229472707591,0.8221153548786144,0.018621664389230057,833,0.8161376990876756,0.8085743002937993,0.8420635534250812,0.8407491881861758,0.831438456780578,0.827792639554662,0.013341703936282697
0.7702011585235595,0.06650388058289533,0.014598655700683593,0.00448856898820394,1,0.02,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 60}",0.8343899798979434,0.8405984227617134,0.823960105149219,0.8493041595794031,0.8480129890211844,0.8392531312818925,0.009349812578800807,824,0.8452315602288539,0.8376681614349775,0.8506417194989949,0.8423012989021185,0.8456413329209833,0.8442968145971858,0.004262872805188209
0.9288991928100586,0.10378293330249418,0.01660022735595703,0.001984847833973537,1,0.02,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 80}",0.8338719653626102,0.8538735116746561,0.8602520488634605,0.8659424771918973,0.8578398020720581,0.8543559610329364,0.010963349787343582,803,0.8511365393536415,0.8457708365548168,0.8788735116746559,0.867343822483377,0.8534212154012677,0.8593091850935517,0.012100127926610296
1.074901294708252,0.09311046780401017,0.020001554489135744,0.0034078648302896565,1,0.02,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 90}",0.8344750270604607,0.8768903664759549,0.8608551105613113,0.8837869182000927,0.8584428637699086,0.8628900572135456,0.017111516207148136,795,0.8589164218339259,0.8647788773774547,0.8824938147518169,0.8855110561311272,0.8552961187567649,0.8693992577702179,0.012338506905138626
1.1371000766754151,0.08324112780960813,0.021598958969116212,0.0015292804369920908,1,0.02,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 100}",0.8368022266893458,0.8786145044069894,0.8740451523117364,0.8889593319931961,0.8670635534250811,0.8690969537652699,0.01764464010284172,789,0.8603602907066643,0.8646493737436213,0.8892396010514921,0.8860928560383486,0.8626237049636614,0.8725931653007575,0.01242161549690629
0.024001598358154297,0.0017328074099432166,0.0012987136840820312,0.00024435656839621843,1,0.04,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 1}",0.7708984072985928,0.7908303695685789,0.7661666924385342,0.8026441935982681,0.7757383640018555,0.781255605381166,0.01352430858502481,861,0.7880586052265344,0.7870998917581566,0.7919901036029071,0.784125173960105,0.790851631359208,0.7884250811813822,0.002792030242529064
0.03550014495849609,0.002775657525502905,0.001500415802001953,1.5480692940471578e-06,1,0.04,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 2}",0.7380933972475646,0.7503324570898408,0.7661666924385342,0.7637853718880468,0.7351631359208286,0.750708210916963,0.012734997930930941,880,0.7601399412401421,0.7546891912787999,0.7919901036029071,0.7475993505489407,0.7557890057213543,0.7620415184784288,0.015506518580794415
0.07029857635498046,0.004718870252794502,0.002100372314453125,0.00019996429889405728,1,0.04,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 5}",0.7907375908458327,0.7908303695685789,0.780910777794959,0.8026441935982681,0.7757383640018555,0.7881722591618989,0.009278084116956808,858,0.8036280346373896,0.7870998917581566,0.8088023813205505,0.7849872429256222,0.790851631359208,0.7950738364001853,0.00943183364564034
0.13329901695251464,0.010668749916250914,0.002801322937011719,0.0002453988869261368,1,0.04,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 10}",0.7907685170867482,0.7542137003247256,0.780910777794959,0.8238750579867016,0.8043915262099891,0.7908319158806246,0.02330252768841527,857,0.8146068501623626,0.7564790474717797,0.8088023813205505,0.8087675892995206,0.8083790783980205,0.7994069893304467,0.021588128988848994
0.23850083351135254,0.014598195323218465,0.005199718475341797,0.0005101596364678994,1,0.04,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 20}",0.8015463120457709,0.8175815679604146,0.8084428637699087,0.8487010978815523,0.803703417349621,0.8159950518014534,0.017257394854409056,839,0.8182928715014688,0.8068501623627647,0.8423438224833771,0.8407279263955465,0.8069139477346526,0.8230257460955619,0.015685629857556692
0.38070011138916016,0.0377806336774769,0.006900501251220703,0.0003737709105027819,1,0.04,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 30}",0.8349930415957939,0.8457708365548169,0.8101670017009431,0.8487010978815523,0.8509432503479202,0.8381150456162053,0.015007188556768825,825,0.8492616359981441,0.8391545538889746,0.8436156641410236,0.8412459409308798,0.8459853873511672,0.8438526364620378,0.0035420022493805998
0.5381006240844727,0.037387733829965214,0.009499931335449218,0.0003153755904580312,1,0.04,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 45}",0.8338719653626102,0.8768903664759549,0.8625792484923456,0.8878382557600123,0.8573217875367247,0.8637003247255295,0.018375475432632713,793,0.8502957321787535,0.8647788773774547,0.8812644966754289,0.8848422761713314,0.853614504406989,0.8669591773619916,0.014035325385307895
0.6907005786895752,0.06003775825525161,0.012000036239624024,0.0005472064349364775,1,0.04,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 60}",0.8546466676975414,0.8924076078552652,0.8791325189423225,0.8912865316220813,0.8786145044069893,0.8792175661048399,0.013592182275171083,779,0.873355110561311,0.8836574145662596,0.8931189113963197,0.8859846141951446,0.8781622081336011,0.8828556517705273,0.00675361272242832
0.9682018756866455,0.10145153376678205,0.01939816474914551,0.004041165566689473,1,0.04,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 80}",0.8802458636152777,0.9055976496056906,0.8792175661048399,0.9005102829751042,0.8891294263182309,0.8909401577238286,0.010597124086854318,747,0.8941278800061849,0.8932909386114118,0.8981830833462191,0.8934629658265036,0.905359904128653,0.8968849543837945,0.004598659068967786
1.0503010749816895,0.08348101298836044,0.01790008544921875,0.0012410468929771388,1,0.04,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 90}",0.8886114117828979,0.9039585588371735,0.8844750270604607,0.9016313592082881,0.8965439925777021,0.8950440698933045,0.007459142289522254,718,0.8948411164372969,0.8972340343281273,0.9038077934127107,0.8949068346992423,0.9045190969537651,0.8990617751662284,0.004259698985849407
1.2095006465911866,0.11916394875412889,0.023099660873413086,0.00413974499362058,1,0.04,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 100}",0.8955079635070359,0.905682696768208,0.8855961032936446,0.908009896397093,0.8994742539044378,0.8988541827740838,0.00797262865576982,704,0.8987204267821245,0.8988074068346992,0.9062857584660584,0.9032897788773775,0.9091522344209059,0.903251121076233,0.004106274327588693
0.02219986915588379,0.0009279548565761053,0.001300811767578125,0.00024518654159934187,1,0.08,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 1}",0.7708984072985928,0.7908303695685789,0.7661666924385342,0.8026441935982681,0.7757383640018555,0.781255605381166,0.01352430858502481,861,0.7880586052265344,0.7870998917581566,0.7919901036029071,0.784125173960105,0.790851631359208,0.7884250811813822,0.002792030242529064
0.0360013484954834,0.00554116125828644,0.0016002178192138672,0.0001992245049060298,1,0.08,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 2}",0.7380933972475646,0.7503324570898408,0.7661666924385342,0.7637853718880468,0.7757383640018555,0.7588232565331685,0.013164271658973888,879,0.7601399412401421,0.7546891912787999,0.7919901036029071,0.7475993505489407,0.790851631359208,0.7690540436059996,0.018693912044215985
0.10110101699829102,0.03118906585311968,0.002799701690673828,0.0009801930132081183,1,0.08,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 5}",0.7907375908458327,0.8135302304004949,0.780910777794959,0.8192206587289314,0.8031003556517704,0.8014999226843976,0.014149592568471817,856,0.8036280346373896,0.8041131900417503,0.8088023813205505,0.80613885882171,0.8049965207978966,0.8055357971238595,0.0018432820346370535
0.15010032653808594,0.026536451738215266,0.0034995079040527344,0.0005465085775971083,1,0.08,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 10}",0.7918045461574146,0.8175815679604146,0.7950827276944487,0.84008040822638,0.8321478274315754,0.8153394154940468,0.019307460507421464,850,0.8166982372042677,0.8065911550950982,0.8123878923766815,0.8334428637699087,0.8425796350703569,0.8223399567032625,0.013504195356207468
0.2568018436431885,0.026085259905202118,0.0058994293212890625,0.0011137381600650924,1,0.08,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 20}",0.8540436059996906,0.8526673882789548,0.8441317457862996,0.8630972630276789,0.8573217875367247,0.8542523581258696,0.00620703215109995,804,0.8634413174578628,0.8418702644193597,0.8663735116746558,0.856589222205041,0.8538947734652851,0.8564338178444408,0.008561197924476804
0.3430004596710205,0.02751004442722581,0.007798957824707031,0.0005094453619365031,1,0.08,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 30}",0.866970774702335,0.8935286840884491,0.8780964898716561,0.8912865316220813,0.8820627802690583,0.8823890521107159,0.009586577745860646,762,0.8888916808411934,0.8861353796196073,0.8911145044069892,0.8848635379619606,0.8862010978815524,0.8874412401422607,0.0022576280314256934
0.5315011024475098,0.03036971768785087,0.009501218795776367,0.0005472916010207668,1,0.08,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 45}",0.8880083500850471,0.9062007113035413,0.8780964898716561,0.9114581722591618,0.8892995206432658,0.8946126488325344,0.01235058258764885,720,0.8942380547394462,0.8956606618215556,0.8977520488634605,0.9043026132673573,0.905875985773929,0.8995658728931497,0.004672911540873367
0.7230006217956543,0.044621776308584715,0.012400579452514649,0.0007993234723594182,1,0.08,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 60}",0.909386114117829,0.9085279109324264,0.8855961032936446,0.911025204886346,0.9046466676975412,0.9038364001855573,0.009357921510572924,658,0.9062625637853716,0.9003807793412709,0.9074068346992421,0.9044089222205041,0.9088932271532393,0.9054704654399256,0.0029368017308953223
0.921201515197754,0.09297155857783174,0.01649932861328125,0.0017328201077593899,1,0.08,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 80}",0.9082650378846452,0.9132673573527138,0.8965439925777021,0.909386114117829,0.9024045152311737,0.9059734034328127,0.00586089922343604,633,0.9061543219421676,0.9099041286531622,0.9127937992886965,0.9032646513066337,0.9121907375908457,0.9088615277563011,0.0036410823519929117
1.0368011951446534,0.11697321737045326,0.017600011825561524,0.0017712666299781875,1,0.08,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 90}",0.9010205659502089,0.9064558527910933,0.8965439925777021,0.909386114117829,0.8991263336941394,0.9025065718261946,0.004735219041808197,683,0.9054623473016852,0.9097108396474409,0.9120824957476418,0.9032646513066337,0.9102501159734033,0.9081540899953608,0.003268065346782789
1.1311006546020508,0.16734622133556762,0.023999643325805665,0.005376041301345263,1,0.08,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 100}",0.9021416421833927,0.9087830524199785,0.8936987784134838,0.909386114117829,0.9012834389979898,0.9030586052265347,0.005734196696516372,680,0.906755450749961,0.9103776867171796,0.9129445647131591,0.9032646513066337,0.9107893922993658,0.9088263491572597,0.0034188006424022473
0.029300880432128907,0.005873271629011334,0.001199197769165039,0.0002434878918182271,1,0.16,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 1}",0.7708984072985928,0.7908303695685789,0.7661666924385342,0.8026441935982681,0.7757383640018555,0.781255605381166,0.01352430858502481,861,0.7880586052265344,0.7870998917581566,0.7919901036029071,0.784125173960105,0.790851631359208,0.7884250811813822,0.002792030242529064
0.03460121154785156,0.0027274773335838505,0.0016013622283935548,0.00020175140761599742,1,0.16,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 2}",0.7413715787845988,0.7503324570898408,0.7661666924385342,0.8026441935982681,0.7757383640018555,0.7672506571826194,0.021362915342863525,877,0.7532027988248025,0.7546891912787999,0.7919901036029071,0.784125173960105,0.790851631359208,0.7749717798051645,0.017383035322245374
0.06940059661865235,0.006069630293810355,0.0020997047424316405,0.0002004188836210567,1,0.16,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 5}",0.8015463120457709,0.8199087675892996,0.8115354878614505,0.8279263955466212,0.8344750270604606,0.8190783980207205,0.011664495633588106,834,0.8200170094325032,0.8063746714086902,0.8493389516004329,0.8127976650688108,0.8447560692747794,0.8266568733570434,0.017260305498424087
0.13379969596862792,0.01442778243984587,0.0032002925872802734,0.0002440229240206873,1,0.16,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 10}",0.8361991649914953,0.8555126024431732,0.8227539817535178,0.85964898716561,0.8538735116746557,0.8455976496056904,0.013959949455212953,822,0.8532704499768051,0.8443057058914488,0.8498221741147363,0.8472147054275553,0.8558991804546154,0.8501024431730322,0.004139037892163768
0.2456995964050293,0.04603460061721222,0.005700159072875977,0.00215905783790025,1,0.16,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 20}",0.8736121849389207,0.8998221741147365,0.8823179217566104,0.8993892067419205,0.8902505025514148,0.8890783980207204,0.010079911871476157,750,0.8904244626565639,0.8888085665687334,0.9010244317303231,0.9007692902427709,0.9008775320859748,0.8963808566568732,0.005547241393362031
0.4600988388061523,0.08971654341516071,0.008499336242675782,0.0020728619437419883,1,0.16,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 30}",0.9058527910932427,0.9097340343281275,0.8908535642492655,0.9103370960259781,0.8984382248337713,0.9030431421060771,0.007425025270743059,681,0.9041518478428945,0.900508350085047,0.9115006958404205,0.9028800061852481,0.907922916344518,0.9053927632596256,0.0038838080871958164
0.5360005855560303,0.05174914922577611,0.010199975967407227,0.001939546318350239,1,0.16,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 45}",0.909386114117829,0.9104221431884956,0.9005953301376218,0.9127493428173805,0.9041286531622079,0.9074563166847069,0.004442585993379946,623,0.909388047007886,0.9085027833616823,0.914021184475027,0.9027698314519869,0.909043992577702,0.9087451677748568,0.003580568015460378
0.7020997047424317,0.05894306194762993,0.015099000930786134,0.003930102648925037,1,0.16,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 60}",0.9032627184165767,0.9076619761867946,0.8977501159734035,0.9152466367713004,0.9031776712540589,0.9054198237204268,0.005832636973416833,635,0.9077044997680529,0.9099679140250502,0.9133311427246018,0.9012563785371887,0.9138491572599349,0.9092218184629658,0.004573968912226326
0.9243003368377686,0.06952012382464397,0.017500972747802733,0.0017321731066604175,1,0.16,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 80}",0.9032627184165767,0.9076619761867946,0.8977501159734035,0.9152466367713004,0.8998994897170248,0.90476418741302,0.006219257436496282,644,0.9077044997680529,0.9099679140250502,0.9150552806556365,0.9012563785371887,0.9141719498994897,0.9096312045770836,0.004980004924914766
0.9579015731811523,0.08910323936837264,0.017499494552612304,0.001949462325976346,1,0.16,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 90}",0.9032627184165767,0.9076619761867946,0.8977501159734035,0.9152466367713004,0.8998994897170248,0.90476418741302,0.006219257436496282,644,0.9077044997680529,0.9099679140250502,0.9150552806556365,0.9012563785371887,0.9141719498994897,0.9096312045770836,0.004980004924914766
1.0718996047973632,0.16437142865771567,0.01820087432861328,0.0022253343363505145,1,0.16,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 100}",0.9032627184165767,0.9076619761867946,0.8977501159734035,0.9152466367713004,0.8998994897170248,0.90476418741302,0.006219257436496282,644,0.9077044997680529,0.9099679140250502,0.9150552806556365,0.9012563785371887,0.9141719498994897,0.9096312045770836,0.004980004924914766
0.02590184211730957,0.0034125007936731764,0.0013993740081787109,0.00020008297392737947,1,0.32,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 1}",0.7708984072985928,0.7908303695685789,0.7661666924385342,0.8026441935982681,0.7757383640018555,0.781255605381166,0.01352430858502481,861,0.7880586052265344,0.7870998917581566,0.7919901036029071,0.784125173960105,0.790851631359208,0.7884250811813822,0.002792030242529064
0.035599899291992185,0.0043983708265772125,0.0016004562377929688,0.00020077661013138566,1,0.32,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 2}",0.7413715787845988,0.7908303695685789,0.7661666924385342,0.8026441935982681,0.7757383640018555,0.7753502396783671,0.021088536784376163,871,0.7532027988248025,0.7870998917581566,0.7919901036029071,0.784125173960105,0.790851631359208,0.7814539199010359,0.014397684440034997
0.06490249633789062,0.004695770744261051,0.0020993232727050783,0.00020048937991766112,1,0.32,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 5}",0.8570589144889439,0.856200711303541,0.8491263336941395,0.8573217875367249,0.8487010978815523,0.8536817689809802,0.003913029326385964,805,0.8600143033864233,0.8491321323643111,0.8736315138394929,0.8502744703881243,0.8502744703881242,0.8566653780732951,0.009354167590786945
0.12170076370239258,0.013771313808715878,0.003499555587768555,0.0006332397532750325,1,0.32,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 10}",0.8749033554971394,0.8917968145971858,0.8791247873820937,0.9018865006958402,0.8923998762950363,0.888022266893459,0.009766254463684915,752,0.883031158187722,0.8882422297819699,0.8934552342662749,0.8920577547549094,0.8870998917581567,0.8887772537498065,0.003708438934720035
0.21710100173950195,0.010831751670934288,0.005599451065063476,0.0019595545210349097,1,0.32,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 20}",0.8970542755528065,0.9075769290242772,0.8903355497139324,0.9120612339570124,0.8978351631359208,0.9009726302767899,0.00780920713295307,694,0.9017338023813203,0.9036106386268747,0.9048824802845212,0.9036976186794495,0.9049926550177825,0.9037834389979897,0.0011754429367475247
