mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.08020014762878418,0.003919507877133453,0.0019008159637451173,0.00020058225199473501,1,{'Boost__n_estimators': 1},0.9172336477501162,0.9149837637235195,0.905504870882944,0.9128343899798979,0.9192129271687025,0.913953919901036,0.004735274586727879,12,0.9544127880006184,0.9594305705891447,0.9596915107468689,0.9575827276944487,0.9576697077470232,0.9577574609556209,0.0018849357524818211
0.14210095405578613,0.015130114029664552,0.001699542999267578,0.0002454029173737819,2,{'Boost__n_estimators': 2},0.9172336477501162,0.9149837637235195,0.905504870882944,0.9128343899798979,0.9192129271687025,0.913953919901036,0.004735274586727879,12,0.9544127880006184,0.9594305705891447,0.9596915107468689,0.9575827276944487,0.9576697077470232,0.9577574609556209,0.0018849357524818211
0.31419873237609863,0.03351324249994402,0.002299785614013672,0.00024431020651080994,5,{'Boost__n_estimators': 5},0.9465439925777024,0.9359362919437142,0.9281815370341734,0.9297278490799443,0.9280887583114272,0.9336956857893922,0.007038273988074138,11,0.9732932580794803,0.979996520797897,0.9754059069120149,0.9776673882789547,0.9750367249110868,0.9762799597958868,0.0023224027231582866
0.5738003253936768,0.02681528143273523,0.0037993431091308595,0.0006790224186197334,10,{'Boost__n_estimators': 10},0.9480980361837019,0.9330060306169786,0.943528684088449,0.9455079635070357,0.9370573681768981,0.9414396165146126,0.005578165911026681,10,0.978575846605845,0.9829499768053193,0.9813553425081182,0.983769522189578,0.9840053347765578,0.9821312045770835,0.0020054609853811765
1.0786997318267821,0.026455414116898893,0.006299114227294922,0.0018874733455592383,20,{'Boost__n_estimators': 20},0.9480980361837019,0.9420596876449668,0.9423225606927478,0.9506803773001391,0.9381784444100818,0.9442678212463275,0.004506258414390788,9,0.9840285294572443,0.9856231637544457,0.9834892531312819,0.9870670326271842,0.9898040049481984,0.9860023967836709,0.002277785549441769
1.6830999851226807,0.06555663691591097,0.008900117874145509,0.002576107684902317,30,{'Boost__n_estimators': 30},0.953185402814288,0.9449049018091853,0.944649760321633,0.9499922684397712,0.9477501159734034,0.9480964898716562,0.0032148768295507295,1,0.984007267666615,0.9868950054120921,0.9873047781042213,0.9890289160352559,0.9918953919901036,0.9878262718416575,0.0025972330511103074
2.0246009349823,0.1894231971927722,0.010799217224121093,0.0035296842414517813,40,{'Boost__n_estimators': 40},0.9520643265811042,0.9449049018091853,0.944649760321633,0.9488711922065872,0.9477501159734034,0.9476480593783827,0.002739510764826585,2,0.9847398329982989,0.9868950054120921,0.9873047781042213,0.9894599505180146,0.9902137776403276,0.9877226689345908,0.001948370588944374
1.9380999088287354,0.30334588502893056,0.008999776840209962,0.0011403438701851035,50,{'Boost__n_estimators': 50},0.9520643265811042,0.9449049018091853,0.944649760321633,0.9488711922065872,0.9477501159734034,0.9476480593783827,0.002739510764826585,2,0.9847398329982989,0.9868950054120921,0.9873047781042213,0.9894599505180146,0.9902137776403276,0.9877226689345908,0.001948370588944374
2.048799467086792,0.5371416897112338,0.011799860000610351,0.005046024839383577,60,{'Boost__n_estimators': 60},0.9520643265811042,0.9449049018091853,0.944649760321633,0.9488711922065872,0.9477501159734034,0.9476480593783827,0.002739510764826585,2,0.9847398329982989,0.9868950054120921,0.9873047781042213,0.9894599505180146,0.9902137776403276,0.9877226689345908,0.001948370588944374
2.1421006679534913,0.6662968027241042,0.01099987030029297,0.003145834782483775,70,{'Boost__n_estimators': 70},0.9520643265811042,0.9449049018091853,0.944649760321633,0.9488711922065872,0.9477501159734034,0.9476480593783827,0.002739510764826585,2,0.9847398329982989,0.9868950054120921,0.9873047781042213,0.9894599505180146,0.9902137776403276,0.9877226689345908,0.001948370588944374
2.304599571228027,0.9290604893954483,0.00940079689025879,0.0028360171751600502,80,{'Boost__n_estimators': 80},0.9520643265811042,0.9449049018091853,0.944649760321633,0.9488711922065872,0.9477501159734034,0.9476480593783827,0.002739510764826585,2,0.9847398329982989,0.9868950054120921,0.9873047781042213,0.9894599505180146,0.9902137776403276,0.9877226689345908,0.001948370588944374
2.2957008361816404,1.0202187258236,0.009199810028076173,0.0024617124646506773,90,{'Boost__n_estimators': 90},0.9520643265811042,0.9449049018091853,0.944649760321633,0.9488711922065872,0.9477501159734034,0.9476480593783827,0.002739510764826585,2,0.9847398329982989,0.9868950054120921,0.9873047781042213,0.9894599505180146,0.9902137776403276,0.9877226689345908,0.001948370588944374
2.228602170944214,0.9813477049998398,0.008698987960815429,0.0031696957585103207,100,{'Boost__n_estimators': 100},0.9520643265811042,0.9449049018091853,0.944649760321633,0.9488711922065872,0.9477501159734034,0.9476480593783827,0.002739510764826585,2,0.9847398329982989,0.9868950054120921,0.9873047781042213,0.9894599505180146,0.9902137776403276,0.9877226689345908,0.001948370588944374
