mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.013402509689331054,0.001017898758671197,0.002799320220947266,0.00039889927538949244,1,{'SVM__max_iter': 1},0.5,0.5,0.5,0.5,0.5,0.5,0.0,11,0.5,0.5,0.4999999999999999,0.5,0.5002115059221659,0.5000423011844332,8.460236886637107e-05
0.013200044631958008,0.0014705885861878317,0.0037998199462890626,0.0011660817753654158,2,{'SVM__max_iter': 2},0.5,0.5,0.5,0.5,0.5,0.5,0.0,11,0.5,0.5,0.4999999999999999,0.5,0.5002115059221659,0.5000423011844332,8.460236886637107e-05
0.01500082015991211,0.001674453254040877,0.0029997825622558594,1.0768499174724783e-06,4,{'SVM__max_iter': 4},0.5,0.5130503654102315,0.5,0.5,0.5008460236886633,0.5027787540207176,0.0051456426416760116,9,0.5,0.5137505835809336,0.4999999999999999,0.5,0.5006345177664975,0.5028770202694862,0.0054423328354129535
0.019199466705322264,0.0033707734317017382,0.003200674057006836,0.0003995193326452153,8,{'SVM__max_iter': 8},0.5,0.5084602368866329,0.5,0.5,0.5033840947546532,0.5023684198777619,0.0033155691520253628,10,0.5,0.5097292724196278,0.4999999999999999,0.5,0.5038071065989849,0.5027072758037225,0.0038080465092815785
0.021199369430541994,0.0013258781568046827,0.005000400543212891,0.0010960202375346851,16,{'SVM__max_iter': 16},0.5353174474872557,0.5287648054145516,0.5365716240054721,0.5090884544767253,0.5564657810418692,0.5332420137073764,0.015218164798013011,8,0.5367894301040429,0.5251692047377325,0.5447019621812568,0.5114213197969544,0.5617597292724197,0.5359683292184811,0.017095751689974206
0.030799484252929686,0.003370261794697204,0.009598493576049805,0.006343268255951199,32,{'SVM__max_iter': 32},0.5742345371657669,0.5008460236886632,0.5416477661374518,0.5782445908485437,0.5759243258811246,0.5541832284443517,0.02985033940142216,7,0.5618560319688951,0.5004230118443316,0.5394315179581008,0.5921508027105141,0.5845480587332044,0.5556818846430092,0.033223412007787514
0.050799226760864256,0.017115455668099598,0.007799911499023438,0.00040045346662442123,64,{'SVM__max_iter': 64},0.6695065041438995,0.5221892212981963,0.6465295028260792,0.6448374554487526,0.599177376966555,0.6164580118524914,0.052362435576161714,6,0.6925495913885589,0.5255750127510749,0.6486485210102629,0.6536818222297784,0.5997221749960195,0.6240354244751389,0.05738378040146833
0.0745999813079834,0.006651473200501559,0.013599634170532227,0.000490177698051283,128,{'SVM__max_iter': 128},0.7357118992962376,0.6359920077762178,0.6722702235662599,0.7019062533750945,0.6623861468121108,0.681663494365925,0.03428812890028781,5,0.7562380746660907,0.615948086259334,0.6761183164803255,0.680554206235478,0.6677440987486406,0.6793205564779738,0.04489580201336748
0.14719882011413574,0.019487495393558135,0.029400014877319337,0.007989169977327872,256,{'SVM__max_iter': 256},0.7803194413010444,0.7621665406631386,0.7875220506174172,0.7814072794038233,0.7809716672066819,0.7784777430011542,0.008555497935931546,4,0.8215934046153293,0.7499082462347223,0.7993291180574108,0.776140715193614,0.779682005737309,0.7853306979676771,0.024008553694451675
0.23439879417419435,0.00958290097369049,0.042801284790039064,0.000979454092052008,512,{'SVM__max_iter': 512},0.9395712761485983,0.9598678763005365,0.954766533462937,0.9347967743096807,0.943307412607553,0.9464606759042672,0.009403777742892598,3,0.9662927061957736,0.9629574532393128,0.96385205245077,0.9629031431061889,0.9646552352269693,0.9641321180438028,0.0012578112963677823
0.35359840393066405,0.011876661748806033,0.05659952163696289,0.0008008050083678907,1024,{'SVM__max_iter': 1024},0.9402179184584047,0.9626237534650971,0.9516002448068547,0.9460632897721137,0.9424613889188896,0.9485917406069585,0.008000617661971821,2,0.9678884508766247,0.9628117266709306,0.9651926019478784,0.9675249017020324,0.9639235664148835,0.9654682495224698,0.0019802188733240144
0.3727982997894287,0.02465105278804601,0.05500049591064453,0.006419089506089315,2048,{'SVM__max_iter': 2048},0.9414950370202722,0.9617777297764338,0.9526640745940886,0.9460632897721137,0.9435252187061238,0.9491036357421907,0.007369748585384552,1,0.968529268819527,0.9621772089044331,0.9655670382694159,0.9674220160461144,0.9651983365582083,0.9657787737195397,0.0021734064026503507
