mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__base_estimator__max_depth,param_Boost__learning_rate,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.014400625228881836,0.001020992568229656,0.001799297332763672,0.0003987318019319994,1,0.02,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 1}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.023002004623413085,0.0016756782383086587,0.0019979953765869142,0.000633619349808216,1,0.02,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 2}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.041201114654541016,0.004400243847505721,0.0027990818023681642,0.0004002135884597992,1,0.02,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 5}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.08060245513916016,0.010818250209396122,0.004597711563110352,0.0016261754585748035,1,0.02,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 10}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.1390073776245117,0.007845072514469437,0.006595039367675781,0.0022452031379400685,1,0.02,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 20}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.19099841117858887,0.005759775184493735,0.008402299880981446,0.001959084390331474,1,0.02,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 30}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8200201605644958,0.8672792424518467,0.02736176801586802,861,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8330304109759092,0.8714355308647207,0.01951033158955271
0.28319754600524905,0.00783177075489478,0.01120009422302246,0.000747143399729236,1,0.02,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 45}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.36799960136413573,0.016236624532800552,0.013601207733154297,0.0017429258674949684,1,0.02,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 60}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.5238012790679931,0.04723171130681175,0.0201995849609375,0.004622618302305478,1,0.02,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 80}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.5734007835388184,0.041101971827437696,0.020200777053833007,0.0049163289134063325,1,0.02,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 90}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.606600570678711,0.02544384444755115,0.022800445556640625,0.005191859718674179,1,0.02,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.02, 'Boost__n_estimators': 100}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.013800382614135742,0.00040150133275450035,0.0018002510070800782,0.0003992132803043201,1,0.04,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 1}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.020601177215576173,0.0016242322674922586,0.0016005992889404296,0.000490353900594129,1,0.04,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 2}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.04899992942810059,0.015377276429966355,0.0028000354766845705,0.00040223952835007233,1,0.04,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 5}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.06820096969604492,0.0027125632430843715,0.003199195861816406,0.00039906873540597205,1,0.04,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 10}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.13760027885437012,0.01248458664549167,0.006000947952270508,0.0006333159241471151,1,0.04,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 20}",0.8556209382779916,0.8985851603844908,0.829812434748173,0.8836411419519746,0.8200201605644958,0.8575356062678021,0.030150822190444744,864,0.8869122835439391,0.8761648005569994,0.8305837563451776,0.8798976945517154,0.8330304109759092,0.8613177891947481,0.024353567755668055
0.1925997257232666,0.007172584909974939,0.007200193405151367,0.000400689909955976,1,0.04,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 30}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.2744001865386963,0.0058864016151835286,0.010000324249267578,0.0006319629122414075,1,0.04,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 45}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.35120134353637694,0.004955509411261588,0.012199497222900391,0.00040050045420982457,1,0.04,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 60}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.4672001838684082,0.0011658706801494002,0.015600299835205078,0.0004889918117400195,1,0.04,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 80}",0.8906204532962592,0.9257587212441948,0.829812434748173,0.9129675630917666,0.9014832415307629,0.8921281985701155,0.033278503779928116,833,0.9157549411383519,0.90696505530863,0.8305837563451776,0.9101605825824367,0.9099403060797665,0.8946809282908725,0.03217430513005881
0.5779967308044434,0.023973687835129806,0.019801235198974608,0.0025616278751726244,1,0.04,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 90}",0.8906204532962592,0.9257587212441948,0.9095330669258739,0.9129675630917666,0.9014832415307629,0.9080693200817138,0.011722176289495687,783,0.9157549411383519,0.90696505530863,0.907928132514026,0.9101605825824367,0.9099403060797665,0.9101498035246423,0.0030509020408700203
0.6008018016815185,0.014218770863638038,0.021597623825073242,0.0012022260763766286,1,0.04,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.04, 'Boost__n_estimators': 100}",0.8906204532962592,0.9257587212441948,0.9095330669258739,0.9129675630917666,0.9014832415307629,0.9080693200817138,0.011722176289495687,783,0.9157549411383519,0.90696505530863,0.907928132514026,0.9101605825824367,0.9099403060797665,0.9101498035246423,0.0030509020408700203
0.014000892639160156,0.0006318831310602687,0.0020005226135253905,5.917393515582492e-07,1,0.08,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 1}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.021001672744750975,0.0008936705092438458,0.001999235153198242,1.910921565009487e-06,1,0.08,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 2}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.04059944152832031,0.004409508257866944,0.002200746536254883,0.00040023932963957723,1,0.08,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 5}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8200201605644958,0.8672792424518467,0.02736176801586802,861,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8330304109759092,0.8714355308647207,0.01951033158955271
0.0694014549255371,0.0032019675653134944,0.003198051452636719,0.000401069505388508,1,0.08,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 10}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.12800078392028807,0.003577663164454021,0.006400775909423828,0.002334044250752803,1,0.08,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 20}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.19500112533569336,0.006387711964852268,0.0077994346618652345,0.0007473874855363639,1,0.08,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 30}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.2718003749847412,0.004871880529876474,0.009999942779541016,1.8182445492684952e-06,1,0.08,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 45}",0.8906204532962592,0.9257587212441948,0.9095330669258739,0.9129675630917666,0.9014832415307629,0.9080693200817138,0.011722176289495687,783,0.9157549411383519,0.90696505530863,0.907928132514026,0.9101605825824367,0.9099403060797665,0.9101498035246423,0.0030509020408700203
0.35719881057739256,0.005267103540128218,0.01220078468322754,0.0007490436139833445,1,0.08,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 60}",0.8906204532962592,0.9257587212441948,0.9095330669258739,0.9129675630917666,0.9014832415307629,0.9080693200817138,0.011722176289495687,783,0.9157549411383519,0.90696505530863,0.907928132514026,0.9101605825824367,0.9099403060797665,0.9101498035246423,0.0030509020408700203
0.48960056304931643,0.03066306293589743,0.015798473358154298,0.0007479856438366101,1,0.08,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 80}",0.8906204532962592,0.9333729344421644,0.917197681535083,0.9184541167152681,0.9072380026640746,0.9133723489660706,0.014114248418642464,664,0.9157549411383519,0.9090028659558449,0.9130444169183147,0.9150194841819208,0.9155339124615107,0.9136711241311886,0.002522528288510129
0.5572034358978272,0.03150965010457264,0.0187990665435791,0.0011634404241210343,1,0.08,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 90}",0.8954810479916366,0.929142815998848,0.9195431472081218,0.9184541167152681,0.9072380026640746,0.9139683412346769,0.011564937252368141,656,0.9207703315692839,0.9088142984749985,0.914747933516301,0.9150194841819208,0.9155339124615107,0.914977192040803,0.0037922554877795993
0.638400936126709,0.02978216763844413,0.021599245071411134,0.0022453589418186936,1,0.08,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.08, 'Boost__n_estimators': 100}",0.8954810479916366,0.929142815998848,0.9195431472081218,0.9184541167152681,0.9072380026640746,0.9139683412346769,0.011564937252368141,656,0.9207703315692839,0.9092373103193301,0.914747933516301,0.9156540019484183,0.9155339124615107,0.9151886979629686,0.0036634301616470526
0.018402719497680665,0.004314761224932211,0.0022008419036865234,0.00040090419760508686,1,0.16,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 1}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.022001075744628906,0.0014131003928834337,0.0018003463745117187,0.00040044832808739614,1,0.16,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 2}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.03879990577697754,0.0024820705739042955,0.0026000499725341796,0.0004891824182885666,1,0.16,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 5}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.06960129737854004,0.004077683852595544,0.004199314117431641,0.001469511207182909,1,0.16,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 10}",0.8142412191363014,0.8512816358858047,0.829812434748173,0.8368236310616697,0.8200201605644958,0.8304327641501628,0.013012143531966811,865,0.8344844655650357,0.8252188597165889,0.8305837563451776,0.8288316642243974,0.8330304109759092,0.8304298313654218,0.0032537710256914246
0.13079915046691895,0.0056347121285443575,0.005601739883422852,0.0008001229844844175,1,0.16,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 20}",0.8906204532962592,0.9286820030960866,0.9163768585520393,0.9129675630917666,0.9014832415307629,0.9100223666252907,0.013013699348449056,778,0.9157549411383519,0.9031434435188109,0.9093088242834434,0.9101605825824367,0.9099403060797665,0.909661619520562,0.0040016566954789905
0.18499908447265626,0.006035285915503815,0.00899968147277832,0.0024466454859548973,1,0.16,30,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 30}",0.8906204532962592,0.9333729344421644,0.9163768585520393,0.9129675630917666,0.9072380026640746,0.9121111113898277,0.013833623750999889,700,0.9157549411383519,0.9090028659558449,0.9093088242834434,0.9101605825824367,0.9155339124615107,0.9119522252843175,0.0030392566121625214
0.28279900550842285,0.009989779653213912,0.011400079727172852,0.0016241153589724834,1,0.16,45,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 45}",0.8954810479916366,0.9333729344421644,0.9195431472081218,0.9184541167152681,0.9072380026640746,0.9148142054767349,0.012738975015916032,653,0.9214048493357814,0.9123498544083637,0.914747933516301,0.9156540019484183,0.9155339124615107,0.9159381103340749,0.00298065195062196
0.3718022346496582,0.009926349202156442,0.011999368667602539,0.0006331675521360687,1,0.16,60,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 60}",0.8954810479916366,0.9333729344421644,0.9195431472081218,0.9184541167152681,0.9114933218130107,0.9156651089100218,0.012340384090771721,644,0.920927385966807,0.9123498544083637,0.914747933516301,0.9156540019484183,0.9169173028710833,0.9161192957421946,0.0028305606378983693
0.46719970703125,0.04064678391172001,0.015399932861328125,0.001355849310485263,1,0.16,80,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 80}",0.8923125006735857,0.9333729344421644,0.9195431472081218,0.9184541167152681,0.9134031752889081,0.9154128204226786,0.013318213035385978,648,0.9184500666018649,0.911926842564032,0.914747933516301,0.9156540019484183,0.9169173028710833,0.9155392295003398,0.0021936599678878442
0.5327995300292969,0.06964933703588949,0.017200422286987305,0.0017216432550368926,1,0.16,90,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 90}",0.8954810479916366,0.9333729344421644,0.9195431472081218,0.9184541167152681,0.9134031752889081,0.9160470076167553,0.012234467837377798,642,0.9214048493357814,0.911926842564032,0.914747933516301,0.9156540019484183,0.9169173028710833,0.9161301860471232,0.0031063514126688334
0.5660012722015381,0.07104544069620572,0.018200063705444337,0.0022270148780110088,1,0.16,100,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.16, 'Boost__n_estimators': 100}",0.8954810479916366,0.9333729344421644,0.9195431472081218,0.9184541167152681,0.9134031752889081,0.9160470076167553,0.012234467837377798,642,0.9214048493357814,0.911926842564032,0.914747933516301,0.9156540019484183,0.9169173028710833,0.9161301860471232,0.0031063514126688334
0.014401578903198242,0.000488793316013454,0.0015996456146240234,0.0004902541732714459,1,0.32,1,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 1}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.021399927139282227,0.0013553702408262256,0.001800537109375,0.0004001876126755887,1,0.32,2,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 2}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.03839998245239258,0.0010209859963710884,0.0027997493743896484,0.00039959389153888645,1,0.32,5,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 5}",0.8556209382779916,0.8985851603844908,0.8785397991143752,0.8836411419519746,0.8868830327249163,0.88064929660982,0.014147623621285417,834,0.8869122835439391,0.8761648005569994,0.8811724646950401,0.8798976945517154,0.8790887771651866,0.8806472041025761,0.0035386302357832303
0.06859874725341797,0.001356550904581168,0.004000711441040039,0.0015495754790061818,1,0.32,10,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 10}",0.8906204532962592,0.9286820030960866,0.9163768585520393,0.9097256723188248,0.9014832415307629,0.9093741106678669,0.01293132737355339,780,0.9157549411383519,0.9031434435188109,0.9093088242834434,0.9078795569912322,0.9099403060797665,0.909205414402321,0.004048516980676715
0.13240246772766112,0.007654941121496259,0.005397319793701172,0.0007981147740724023,1,0.32,20,"{'Boost__base_estimator__max_depth': 1, 'Boost__learning_rate': 0.32, 'Boost__n_estimators': 20}",0.8933579057411059,0.9342189581308277,0.9195431472081219,0.9193001404039313,0.9087122439428305,0.9150223952984536,0.013540177350711616,650,0.9190112323145049,0.9133530738860689,0.9143249216719693,0.9167115315592473,0.9152566271855613,0.9157314773234704,0.0019787866722597983
