mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09079937934875489,0.028174057204000326,0.9010000705718995,0.2256989328483021,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.913894187763372,0.9337329445224466,0.9271321597004717,0.922056017568492,0.9190571335997408,0.9231727396107636,0.006804546165861167,12,0.9293142707995824,0.9275354398918385,0.9302964861006537,0.9280785412230779,0.9295105071554444,0.9289470490341193,0.0010020242975561794
0.0919987678527832,0.02814933704282545,0.8642011165618897,0.1255358146591299,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.9073092135751776,0.9237228642401988,0.9251971055189545,0.920774381682687,0.9150196205493752,0.9184025460044325,0.006552543904993767,18,0.9246233394535046,0.9223220044419618,0.9255060624951085,0.9246657734167754,0.9263692900147616,0.9246972939644224,0.0013489359109089241
0.12679853439331054,0.02532531899518539,0.987401294708252,0.14106168146122172,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.9079558558849838,0.930105842963603,0.9298880368650322,0.9194927457968823,0.9135453792706196,0.9201952650103005,0.008794945338312347,17,0.9275614717212082,0.9269552322584649,0.9264779102810092,0.9263149798816376,0.9265379550244632,0.9267695098333565,0.0004487631572350956
0.1167999267578125,0.04119310690207053,0.9317986965179443,0.10378617397334051,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.9073092135751775,0.9224412283543939,0.930298448356554,0.9107643014004393,0.9128919609749072,0.9167392529565391,0.0084357381469493,20,0.9232935522194622,0.9225335103641276,0.921947568120424,0.9217417968085883,0.921047234298637,0.9221127323622478,0.0007578321974371437
0.12179718017578126,0.05261842786777981,0.8566016674041748,0.10469271706574339,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.9041406662571265,0.9232872520430572,0.9341181553083486,0.9103538899089174,0.9101360838103466,0.9164048976406047,0.010839570239296856,21,0.9238862188141267,0.9198868190318898,0.9217360621982582,0.9203155654865514,0.9229679914291189,0.921758531391989,0.0015215656394390296
0.11759867668151855,0.05191728754909194,1.0156021595001221,0.11651876769738605,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.900109929192667,0.9262609353061886,0.9311444720452172,0.9124563487777658,0.9086366418259711,0.9157187231498338,0.011433562822012902,22,0.9204224718292112,0.9177545559792422,0.9192293628240727,0.9204612920549335,0.9203098308762215,0.9196355027127362,0.001044880579152198
0.10099906921386718,0.05983891847500563,0.6898015975952149,0.2640514286737372,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.9330186340758941,0.9469345141663966,0.941858372034417,0.9331551283435937,0.9335403391294956,0.9377005150087846,0.00569968716529027,2,0.9905533354933941,0.9911909638733044,0.9909794579511383,0.9923571137503814,0.9932146066597042,0.9916590955455844,0.0009808775719501648
0.13199892044067382,0.051087775307606643,0.4660013675689697,0.20136258132340865,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.913807968788731,0.9302822479029413,0.9279367822299024,0.9258343233610542,0.9213107967023078,0.9238325341522441,0.005820046033046827,10,0.9568860928105987,0.9529711353448997,0.9569297031225964,0.9557750224661793,0.9563666993202126,0.9557857306128973,0.0014682680882589095
0.08239855766296386,0.03567397141825849,0.7334007740020752,0.19928311697375242,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.9215892312500672,0.9348471757209201,0.9208499837995464,0.918068905929366,0.9252727076358137,0.9241251228479914,0.005832467970268629,9,0.9443356913993592,0.9434530315174183,0.9455795599597361,0.9434958724298826,0.945748224969438,0.9445224760551667,0.0009851296272621417
0.07219924926757812,0.016485457628337506,0.9086014270782471,0.05039622717419249,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.923081897248537,0.9270403571299995,0.9228102386866833,0.9132609713071966,0.9149278179789034,0.9202247950380699,0.005250408694010466,16,0.9392847499729993,0.9370879513812991,0.9384969788723461,0.9394087819147932,0.9411065639024496,0.9390770052087773,0.0013088244985739591
0.06139812469482422,0.013820438773164785,0.8570016860961914,0.12890327509529415,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.9196493043206483,0.9163768585520393,0.9140565935846204,0.9246444900457212,0.9144418043705224,0.9178341523334261,0.003938670856445015,19,0.9355109443064406,0.9336778822151518,0.9284273404631405,0.9358587207905937,0.9339551674911013,0.9334860110532854,0.0026674773334650365
0.09839849472045899,0.018227652740591467,0.925201416015625,0.08643573509616803,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.9082199014948215,0.9136209813874788,0.9197861540123122,0.9149026172732837,0.9136209813874789,0.9140290320817466,0.0036879696206601345,23,0.9322483529538828,0.93072826852549,0.927132667848671,0.9304796563011899,0.931482875778895,0.9304143642816257,0.0017537138689060021
0.10299768447875976,0.027784468503316697,0.787201976776123,0.09667425719380186,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.9062799745654024,0.9220560175684919,0.9218634121755409,0.9129423623861469,0.904867336285416,0.9136004406779881,0.007349319465889769,24,0.9292976203333694,0.924217124490969,0.9265065833326586,0.9271954112322801,0.9254062128093654,0.9265245904397285,0.0017155283274508449
0.08519811630249023,0.024990623530865307,0.8092016696929931,0.20200938945795552,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.9137109724422601,0.920581776289736,0.9242088778485797,0.9083018324513087,0.9000090002520071,0.9133625575334812,0.008645684139924214,25,0.930585556395579,0.9223736159349304,0.923291153587707,0.9241857527991646,0.9252604862409832,0.9251393129916728,0.002886184353218554
