mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04919872283935547,0.03640804509451637,0.5472011089324951,0.10691849172663132,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.8881784444100821,0.885163135920829,0.8799907221277253,0.8848152157105305,0.909386114117829,0.8895067264573991,0.010279939466656528,6,0.9054004948198545,0.8996037575382713,0.905421756610484,0.9094518323797741,0.9013491572599348,0.9042453997216638,0.003457110463810712
0.026297903060913085,0.0036552365688057005,0.7333009243011475,0.05855047318749839,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.882402968919128,0.8690428328436678,0.8742152466367714,0.8753363228699551,0.8960259780423689,0.8794046698623782,0.009339238833175605,11,0.8918451368486159,0.8897982062780269,0.8947753981753518,0.8995824957476417,0.8891081645276014,0.8930218803154475,0.0038264989347562713
0.04289908409118652,0.036218459242720706,0.49700112342834474,0.11153307757844429,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.88886655327045,0.8719730941704036,0.8789546930570589,0.8692129271687026,0.9069738673264263,0.8831962269986083,0.013689490672615236,9,0.8896880315447656,0.8919746404824493,0.8959815215710529,0.8968223287459409,0.8890424462656562,0.892701793721973,0.003185522304060813
0.03619990348815918,0.016108268490533553,0.5661997318267822,0.07051882949908356,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.8813669398484614,0.8632673573527139,0.8748183083346219,0.8661976186794496,0.899992268439771,0.8771284985310034,0.013097089043597722,13,0.8843223287459407,0.8892164063708057,0.8886114117828978,0.8871888047007885,0.8839782743157567,0.8866634451832379,0.0021577375225847917
0.0425994873046875,0.018943972943144784,0.6544010162353515,0.12710189894115895,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.883091077779496,0.8644734807484152,0.8755064171949898,0.8743002937992886,0.8973171486005875,0.8789376836245554,0.010932040563003596,12,0.8882016390907684,0.8874478119684551,0.892533245708984,0.8911106386268749,0.880829596412556,0.8880245863615276,0.0040492869602214935
0.04239888191223144,0.016995901146396455,0.68269944190979,0.10290967744652331,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.8817999072212773,0.8593010669553117,0.8685248183083346,0.8644734807484148,0.8880083500850471,0.8724215246636771,0.010783369780255844,17,0.8816066182155557,0.8810480129890211,0.883373279727849,0.8834602597804236,0.8724041286531621,0.8803784598732024,0.004099099152878313
0.04679837226867676,0.018736036099305613,0.7389999389648437,0.028920715571701328,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.8858512447811969,0.8593010669553116,0.8663677130044843,0.8599891758156796,0.8921447348074842,0.8727307870728312,0.013654614813925768,16,0.8826619761867942,0.8789991495283747,0.884558141332921,0.8870593010669554,0.876368486160507,0.8819294108551103,0.0038281317735352725
0.047197580337524414,0.025024947012301256,0.6667016029357911,0.05791924863801423,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.8737822792639556,0.8610252048863462,0.8594711612803462,0.8558527910932426,0.8823179217566104,0.8664898716561001,0.009959706219033382,25,0.8746888047007884,0.8762409154167311,0.88031351476728,0.8823179217566104,0.8699899489717023,0.8767102211226225,0.004333554233387038
0.046398591995239255,0.02854919559723993,0.7592018127441407,0.13115129381350246,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.8783516313592085,0.8650765424462658,0.8646435750734498,0.861025204886346,0.8909386114117829,0.8720071130354106,0.011149092789446511,18,0.8718861141178288,0.8791286531622081,0.8820589144889438,0.883029225297665,0.8743215555899181,0.8780848925313128,0.0043339652059679965
0.039199542999267575,0.013713605340106141,0.7152002334594727,0.09394849854597924,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.8771455079635071,0.8574918818617598,0.8662826658419669,0.8495593010669552,0.8886114117828978,0.8678181537034173,0.013868917995096841,22,0.8696884181227771,0.8693656254832224,0.8757016390907685,0.8763916808411937,0.8709602597804236,0.8724215246636771,0.0030154593995850867
