mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.12520151138305663,0.012020760240106187,0.005798149108886719,0.0011670886446063975,1,{'MLP__max_iter': 1},0.845156110230959,0.8599938798286352,0.8615185225186305,0.8508550239406704,0.8536613025164705,0.8542352563751892,0.006007290200913683,22,0.8586829931238075,0.8549136839946352,0.8544792029296436,0.8590038104798993,0.8564485355829198,0.8567056452221811,0.0018668553219506564
0.20000014305114747,0.01503429399170001,0.0055997371673583984,0.0004892999622548895,2,{'MLP__max_iter': 2},0.8876189552415747,0.8961892933002125,0.91127551571444,0.8868326313136767,0.9013158368434316,0.8966447451085169,0.009097551504952194,21,0.9011754329121214,0.9005740007610166,0.895534964931171,0.9027548393364585,0.8971784367857037,0.8994435349452943,0.0026701966042538545
0.3136008262634277,0.012985460844574671,0.004799604415893555,0.0011663438351741022,4,{'MLP__max_iter': 4},0.902049856122086,0.9161590524534687,0.9265543435216186,0.9150700219606148,0.9146848111747129,0.9149011945510377,0.0077808600012570965,20,0.9199180077042157,0.9180406118356961,0.9172374290594969,0.9202700259339318,0.9209473846128937,0.9192826918292468,0.0014053838953746272
0.5427991390228272,0.009744855129364826,0.004200601577758789,0.0004003562547688223,8,{'MLP__max_iter': 8},0.9158502807505361,0.9399233178528998,0.933975951326637,0.9252475069301941,0.9282463908989452,0.9286462774883669,0.008137789051977009,19,0.9346104690931346,0.9306624891717064,0.9294362945511755,0.9356472148684278,0.9370677115801348,0.9334848358529158,0.0029372183826109513
0.9940003871917724,0.011045013810252965,0.004800128936767578,0.0007490426426163645,16,{'MLP__max_iter': 16},0.9270803021975061,0.9428970011160313,0.9422687835259388,0.938641681967095,0.933975951326637,0.9369708796388111,0.005879303019358909,18,0.9453932210101883,0.9410549524094809,0.9413693439875646,0.9446077121738358,0.943224321764263,0.9431299102690666,0.0017158339815762996
1.831800365447998,0.0364820086344592,0.004599523544311523,0.0004897463831786003,32,{'MLP__max_iter': 32},0.9262181124510976,0.9488443676422939,0.9490621737408648,0.942243582820319,0.9343863628181589,0.9401482940356242,0.008795782724085809,17,0.9564648810166685,0.952130508936547,0.95500017541161,0.9574954055651358,0.9535624748689137,0.954930689159775,0.00193128780150206
3.472802257537842,0.10279008348472343,0.00379791259765625,0.00039931280322370904,64,{'MLP__max_iter': 64},0.9374642999558127,0.9632771717608093,0.9579832235302589,0.9428718004104115,0.9441534362962163,0.9491477840374346,0.009783438165691365,16,0.9725541815170824,0.968908292111605,0.9715006733107185,0.9722981214765879,0.9697000056671444,0.9709922548166275,0.0014433433781736228
6.92180118560791,0.06925486962369314,0.004199171066284179,0.00040011407365504563,128,{'MLP__max_iter': 128},0.9459407029001907,0.9632771717608093,0.9569445944486447,0.9473449256579184,0.9496651906253375,0.9526332555229492,0.006533738264983706,15,0.9857179501026031,0.9846771211986282,0.9863691685759544,0.9848343169876701,0.9864777888422027,0.9856152691414117,0.0007500474385570814
7.8748002529144285,0.906512127141789,0.004200172424316406,0.000400807072378328,256,{'MLP__max_iter': 256},0.9503863687801093,0.9664434604168917,0.9592396587104439,0.9464989019692552,0.9517676494941859,0.9548663633888599,0.007110737493710765,1,0.9873010944306441,0.9840253996011411,0.9847628030235563,0.9865864091084504,0.9895532266291017,0.9864457865585787,0.00195439078243487
7.72340087890625,0.929359706608027,0.0042002201080322266,0.00040030492211181343,512,{'MLP__max_iter': 512},0.9503863687801093,0.9664434604168917,0.9592396587104439,0.9464989019692552,0.9517676494941859,0.9548663633888599,0.007110737493710765,1,0.9873010944306441,0.9840253996011411,0.9847628030235563,0.9865864091084504,0.9895532266291017,0.9864457865585787,0.00195439078243487
7.810400581359863,0.9427935888270971,0.0037993431091308595,0.0007495138080646242,1024,{'MLP__max_iter': 1024},0.9503863687801093,0.9664434604168917,0.9592396587104439,0.9464989019692552,0.9517676494941859,0.9548663633888599,0.007110737493710765,1,0.9873010944306441,0.9840253996011411,0.9847628030235563,0.9865864091084504,0.9895532266291017,0.9864457865585787,0.00195439078243487
7.732603073120117,0.9161367142982467,0.0035978317260742187,0.000493960687095894,2048,{'MLP__max_iter': 2048},0.9503863687801093,0.9664434604168917,0.9592396587104439,0.9464989019692552,0.9517676494941859,0.9548663633888599,0.007110737493710765,1,0.9873010944306441,0.9840253996011411,0.9847628030235563,0.9865864091084504,0.9895532266291017,0.9864457865585787,0.00195439078243487
7.683600759506225,0.9277069241325998,0.004000568389892578,1.0619667745266003e-06,2100,{'MLP__max_iter': 2100},0.9503863687801093,0.9664434604168917,0.9592396587104439,0.9464989019692552,0.9517676494941859,0.9548663633888599,0.007110737493710765,1,0.9873010944306441,0.9840253996011411,0.9847628030235563,0.9865864091084504,0.9895532266291017,0.9864457865585787,0.00195439078243487
7.6924010753631595,0.891026423706861,0.0039996147155761715,8.869683855885636e-07,2200,{'MLP__max_iter': 2200},0.9503863687801093,0.9664434604168917,0.9592396587104439,0.9464989019692552,0.9517676494941859,0.9548663633888599,0.007110737493710765,1,0.9873010944306441,0.9840253996011411,0.9847628030235563,0.9865864091084504,0.9895532266291017,0.9864457865585787,0.00195439078243487
