,0,1,2,3,4
0.001,0.5,0.5,0.5,0.49999999999999994,0.49999999999999994
0.101,0.9138364001855573,0.9118710375753826,0.9088016081645276,0.9074268630638819,0.930671161112091
0.201,0.9244920364929642,0.9246296582650377,0.9194572444719342,0.9148536952366889,0.9435945966567825
0.30100000000000005,0.9290783980207205,0.9285093551878768,0.9288541827740837,0.9236420515256947,0.9484888240725494
0.401,0.9332163290552032,0.9373542600896859,0.9345956394000308,0.9331700945977378,0.9536408375064601
0.501,0.9373372506571825,0.9397680531931343,0.9359579403123548,0.9344111435227132,0.9559156562453566
0.6010000000000001,0.9404236895005411,0.9412509664450286,0.9378026905829595,0.9351003233986607,0.9577422454907526
0.7010000000000001,0.9425792484923458,0.940802535951755,0.9399412401422605,0.9379438468222814,0.9583277858111732
0.801,0.9440621617442398,0.9418370187103756,0.9401994742539044,0.9395463213209271,0.9587760153046739
0.901,0.9453378691820009,0.9419406216174423,0.9416823875057986,0.9406837306903754,0.9595688347361485
1.001,0.9448894386887273,0.9438719653626102,0.9419066027524353,0.9417175005042968,0.9604821293588465
1.101,0.9447688263491572,0.9458203185402814,0.942820473171486,0.9417175005042968,0.9620677682217954
1.201,0.9451136539353642,0.946389361373125,0.942596257924849,0.9420620904422707,0.9622918829685458
1.301,0.9460275243544147,0.9466135766197618,0.9430446884181228,0.9433031393672459,0.962756948097743
1.401,0.9463723519406214,0.9470620071130352,0.9438549559301066,0.9439754836074967,0.9640148326584147
1.501,0.9470620071130352,0.9475104376063089,0.9440791711767433,0.9439754836074967,0.9641184722139416
1.601,0.9480964898716561,0.9479588680995824,0.9438549559301066,0.9451297286126417,0.9657209467125872
1.701,0.9487691356115664,0.9478552651925158,0.9452172568424306,0.9455779581061424,0.9661691762060879
1.801,0.9492345755373433,0.9487521261790629,0.946355342508118,0.946026187599643,0.9661691762060879
1.901,0.9499072212772537,0.9490969537652697,0.9464589454151846,0.9472672365246181,0.966737880890812
2.001,0.9509246946033708,0.9499938147518168,0.9472522034946651,0.9472672365246181,0.966737880890812
2.101,0.9517179526828513,0.951011288077934,0.9475970310808721,0.9471467613333948,0.9670824708287858
2.201,0.9527354260089685,0.9512355033245707,0.947597031080872,0.9471467613333948,0.9673065855755362
2.301,0.9522869955156951,0.9520287614040512,0.947597031080872,0.9474913512713685,0.9673065855755362
2.4010000000000002,0.9525112107623317,0.952252976650688,0.9479418586670788,0.9478359412093423,0.9676511755135101
