,0,1,2,3,4
10.0,0.9142678212463275,0.9048198546466676,0.9086299675274468,0.9068076514720679,0.9247431638824025
3.1622776601683795,0.9290103602907066,0.9174052883871965,0.9108040822638007,0.9161815480814943,0.9449561207729812
1.0,0.9345786299675273,0.9232503479202102,0.9341301994742538,0.9251798092229009,0.9471467613333946
0.31622776601683794,0.939871656100201,0.94653007576929,0.9298902118447502,0.9457515659458028,0.9564338540229907
0.1,0.9408025359517549,0.95273851863306,0.9589423225606928,0.9574702495782597,0.9583977540953069
0.03162277660168379,0.9406989330446883,0.9491649914952837,0.9432689036647595,0.9518868422865451,0.9621882434130188
0.01,0.9409231482913251,0.9489577856811504,0.9439585588371733,0.9537302671676375,0.9624123581597691
0.0031622776601683794,0.9410437606308952,0.9489577856811504,0.9495129117055822,0.9664995562497123,0.9620677682217953
0.001,0.9409231482913251,0.9495268285139941,0.9436307406834699,0.9592800031879588,0.9622918829685457
0.00031622776601683794,0.9409231482913251,0.9493026132673572,0.9507716097108395,0.9734781589290187,0.9622918829685457
0.0001,0.9409231482913251,0.9486129580949434,0.9512370496366165,0.9603137730018804,0.962515997715296
3.1622776601683795e-05,0.9409231482913251,0.9486129580949434,0.9512370496366165,0.9598655435083797,0.962515997715296
1e-05,0.9409231482913251,0.9486129580949434,0.9508922220504096,0.967757440810384,0.962515997715296
3.162277660168379e-06,0.9409231482913251,0.9486129580949434,0.9508922220504096,0.9726348325904544,0.962515997715296
1e-06,0.9409231482913251,0.9486129580949434,0.9508922220504096,0.9697913091668338,0.962515997715296
3.162277660168379e-07,0.9409231482913251,0.9486129580949434,0.9508922220504096,0.9598655435083797,0.962515997715296
1e-07,0.9409231482913251,0.9486129580949434,0.9508922220504096,0.973083062083955,0.962515997715296
3.162277660168379e-08,0.9409231482913251,0.9486129580949434,0.9508922220504096,0.9598655435083797,0.962515997715296
1e-08,0.9409231482913251,0.9486129580949434,0.9508922220504096,0.9598655435083797,0.962515997715296
3.1622776601683795e-09,0.9409231482913251,0.9486129580949434,0.9508922220504096,0.9598655435083797,0.962515997715296
1e-09,0.9409231482913251,0.9486129580949434,0.9508922220504096,0.9598655435083797,0.962515997715296
