mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.019800329208374025,0.0007477931076764159,0.0019999027252197267,1.3351440429687501e-06,,gini,20,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 20}",0.9368661558192418,0.9545991287756056,0.9503690103322894,0.9501260035280987,0.9356679987039637,0.9455240274108047,0.007734646917887352,134,0.9916779169816754,0.9903621440156307,0.9928944804712904,0.9929545252147445,0.9940663649586974,0.9923910863284077,0.0012651201489602198
0.030999469757080077,0.007823256190825332,0.0016024112701416016,0.0004901791128212982,,gini,21,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 21}",0.940050869195038,0.9537531050869424,0.9503690103322894,0.949908197429528,0.933975951326637,0.9456103786986857,0.007398180924098005,106,0.991943874428484,0.990942351649004,0.9928944804712904,0.9931602965265804,0.9940663649586974,0.9926014736068112,0.0010704359019891698
0.02559952735900879,0.003555055684736281,0.0018000125885009766,0.0004000432834166933,,gini,22,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 22}",0.9419584640089668,0.9545991287756056,0.9503690103322894,0.9482161500522015,0.9361036109011052,0.9462484641429435,0.006509744120665966,100,0.9922098318752925,0.9912081677042939,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9927718535449136,0.0010023366282035859
0.02699899673461914,0.005059475641682685,0.0020000457763671873,5.519789172549356e-07,,gini,23,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 23}",0.9419584640089668,0.9543813226770349,0.9503690103322894,0.9473701263635382,0.933975951326637,0.9456102865679781,0.007089884618294036,107,0.9922098318752925,0.9915768694155016,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9928455938871552,0.0008920850914811953
0.03139901161193848,0.010893139719309589,0.0034024715423583984,0.003829440089488875,,gini,24,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 24}",0.9419584640089668,0.9545991287756056,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9457794594163897,0.007178607022148324,104,0.9922098318752925,0.9918426854707912,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9928987570982132,0.0008198915689048268
0.022197771072387695,0.0026401201167221464,0.002000236511230469,1.4666134356717776e-06,,gini,25,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 25}",0.9419584640089668,0.9529070813982791,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9454411137195665,0.006783968128361967,137,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02220315933227539,0.00160027788132437,0.0015973091125488282,0.0004885424533704291,,gini,26,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 26}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02419767379760742,0.0033115517494127647,0.005001449584960937,0.005999255323195706,,gini,27,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 27}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02080979347229004,0.0019351443952249608,0.0019933700561523436,1.8919321732814675e-05,,gini,28,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 28}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.024600458145141602,0.007255545345322555,0.0016019344329833984,0.0004903749610783103,,gini,29,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 29}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
