,0,1,2,3,4
147,0.962440809298321,0.9596907216494848,0.9596907216494848,0.9596907216494848,0.9596907216494848
154,0.9744496855345912,0.9529629629629629,0.9529629629629629,0.9529629629629629,0.9529629629629629
161,0.9660427807486629,0.9494854202401373,0.9494854202401373,0.9494854202401373,0.9494854202401373
169,0.9604479949874686,0.9520037278657969,0.9520037278657969,0.9520037278657969,0.9520037278657969
176,0.9706896551724138,0.9532811820947416,0.9532811820947416,0.9532811820947416,0.9532811820947416
184,0.9713447954151672,0.9550179928028788,0.9550179928028788,0.9550179928028788,0.9550179928028788
191,0.9638659664916228,0.9565352182539681,0.9565352182539681,0.9565352182539681,0.9565352182539681
198,0.9650186567164178,0.9538246268656716,0.9538246268656716,0.9538246268656716,0.9538246268656716
206,0.9704176956941907,0.9554112554112552,0.9554112554112552,0.9554112554112552,0.9554112554112552
213,0.9753521126760564,0.9567951318458418,0.9567951318458418,0.9567951318458418,0.9567951318458418
220,0.9793543543543545,0.9584081671235466,0.9584081671235466,0.9584081671235466,0.9584081671235466
228,0.9769736842105263,0.95359477124183,0.95359477124183,0.95359477124183,0.95359477124183
235,0.9778225806451613,0.9552098644455332,0.9552098644455332,0.9552098644455332,0.9552098644455332
242,0.9784298780487803,0.9567134422206885,0.9567134422206885,0.9567134422206885,0.9567134422206885
250,0.9761769710720363,0.9584670231729056,0.9584670231729056,0.9584670231729056,0.9584670231729056
257,0.9795252824098979,0.9573635634028893,0.9573635634028893,0.9573635634028893,0.9573635634028893
264,0.9829373104145601,0.9580459770114943,0.9580459770114943,0.9580459770114943,0.9580459770114943
272,0.978301665493784,0.9536231884057971,0.9536231884057971,0.9536231884057971,0.9536231884057971
279,0.9788630548448102,0.9546578493387003,0.9546578493387003,0.9546578493387003,0.9546578493387003
287,0.9794871794871796,0.9588057445200302,0.9588057445200302,0.9588057445200302,0.9588057445200302
294,0.9799277398635088,0.9625250089775818,0.9625250089775818,0.9625250089775818,0.9625250089775818
433,0.9690244704335165,0.947503008423586,0.947503008423586,0.947503008423586,0.947503008423586
573,0.9638397017707362,0.9530157342657343,0.9530157342657343,0.9530157342657343,0.9530157342657343
712,0.9579293232955363,0.9523713759007877,0.9523713759007877,0.9523713759007877,0.9523713759007877
852,0.9592608296233481,0.9573175040633168,0.9499508978675645,0.9499508978675645,0.9499508978675645
991,0.9621670126275732,0.957736550769763,0.9562175785666815,0.9562175785666815,0.9562175785666815
1131,0.9592749326680652,0.95592818809267,0.9537285407725322,0.9537285407725322,0.9537285407725322
1270,0.9583846408474016,0.9568950678583251,0.953165019156277,0.953165019156277,0.953165019156277
1410,0.9588824561705349,0.9539252963542831,0.9515556256607892,0.9515556256607892,0.9515556256607892
1549,0.9572687739891338,0.9526685308638037,0.9548942263050266,0.9531842925849584,0.9531842925849584
1688,0.9582839851244759,0.9549322547788804,0.95618175142715,0.9562668578142667,0.9562668578142667
1828,0.9574826477167915,0.9533478771605974,0.9543162739875364,0.9556799838579499,0.9556799838579499
1967,0.9549284102941855,0.9537966330586376,0.9533861240274388,0.9557321107979208,0.9557321107979208
2107,0.952909169816443,0.9499295482484565,0.9521850558165235,0.9553477372273937,0.9553477372273937
2246,0.951992771877498,0.951907962354648,0.9522681929021988,0.9530957631649292,0.9553205007845712
2386,0.9527215674280458,0.9510857986167046,0.9518359435605941,0.9531974139486128,0.9560053277096398
2525,0.9547140487923396,0.9548520331901995,0.9528132972065091,0.9539706495962141,0.9559615201787327
2665,0.9511783375774084,0.9510584735298748,0.9517134343624475,0.9534246786163725,0.9524563901109291
2804,0.9513817755014937,0.9510019206145968,0.953596884336321,0.953568075117371,0.9542254637278211
2944,0.9515018555744548,0.9528394154940467,0.9527311736508427,0.953140946342972,0.9535062625637852
