mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.17639899253845215,0.030308895004296232,0.008201932907104493,0.0054547235073936886,relu,10.0,"(30, 30)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (30, 30), 'MLP__learning_rate_init': 0.008}",0.8988328106307996,0.9320912985563596,0.9322839039493106,0.9199031572884041,0.9152878280591856,0.9196758707505123,0.012386362958846707,2289,0.921341847571732,0.918506464592492,0.9200956263139004,0.9227365830358084,0.9254547883321594,0.9216270619692185,0.0023684297124173036
0.14639778137207032,0.011536498782008632,0.01180124282836914,0.005810463512031398,relu,10.0,"(30, 30)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (30, 30), 'MLP__learning_rate_init': 0.016}",0.9086186642525353,0.9295028260791303,0.9301814450804623,0.9192749396983116,0.9169798754365122,0.9209092333197453,0.008112619146258009,2139,0.9238758685243188,0.9198611819504152,0.9175460860272507,0.9240541940915973,0.926886754264526,0.9224448169716217,0.0033178771816634285
0.17360138893127441,0.07468566154931777,0.012400388717651367,0.007939397440798883,relu,10.0,"(30, 30)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (30, 30), 'MLP__learning_rate_init': 0.032}",0.89581514651837,0.9299888396875112,0.9165946646506102,0.9159916477661374,0.9106220974187277,0.913799089209649,0.01103119380476901,2661,0.9143410015480433,0.9211760943660491,0.9167115315592471,0.9250290778476726,0.9146565170810429,0.918382844480411,0.004122862111528359
0.12639994621276857,0.01493351369913067,0.010799598693847657,0.004067411367935016,relu,10.0,"(30, 30)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (30, 30), 'MLP__learning_rate_init': 0.064}",0.9030629290741159,0.9230532454908736,0.9240414731612485,0.9146596104690932,0.903803506498182,0.9137221436616833,0.009016269214376321,2662,0.9198068545919286,0.9096033133903827,0.9104807087708503,0.9204872664664276,0.9116181855962782,0.9143992657631734,0.004741232423380254
0.20459904670715331,0.05195587952159627,0.015799760818481445,0.008375588288458023,relu,10.0,"(30, 30)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (30, 30), 'MLP__learning_rate_init': 0.128}",0.9070775000808302,0.9111333117327285,0.9325521114591208,0.9203387694855456,0.8943460416891672,0.9130884138237398,0.012825850563553514,2683,0.9158719444144435,0.9021776676732595,0.9204187884724886,0.9196982515510436,0.8962261541409284,0.9108785612504328,0.009840074501889893
0.09960131645202637,0.019084732904142206,0.005399179458618164,0.002725386362505198,relu,10.0,"(15, 15)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 1e-06}",0.5899317792363155,0.577339165496634,0.5765435432192102,0.5906829391222954,0.5858498037945062,0.5840705510235967,0.00605324135229939,2903,0.5817515390430932,0.5869167901294539,0.5858963668207589,0.5839013970860083,0.5825608475889,0.5842053881336429,0.0019508669469087262
0.24039907455444337,0.057182409337074185,0.010600090026855469,0.004127171812437194,relu,10.0,"(15, 15)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.001}",0.8974048088633106,0.9038539079094216,0.9382312704755732,0.9103790906145373,0.9108399035172985,0.912139018856614,0.013938092870342447,2698,0.9146659106454981,0.9134131186295227,0.9233339945001713,0.9145792685065995,0.9146335786397234,0.916125174184303,0.0036350094191718715
0.20000481605529785,0.04827454283204764,0.008198070526123046,0.005636580548169123,relu,10.0,"(15, 15)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.002}",0.9073738778061581,0.9284641969975158,0.9322839039493106,0.9120711379918638,0.918261511322317,0.9196886042700846,0.009459662462108928,2288,0.9190656838391474,0.9226394319902201,0.9211531559247295,0.922487970811508,0.9226080602984157,0.921590860572804,0.0013789203729541912
0.14419937133789062,0.029990068891371208,0.012598133087158203,0.0067384156580782735,relu,10.0,"(15, 15)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.004}",0.9082199014948215,0.9303740504734132,0.9352575872124419,0.923119847355726,0.9184793174208878,0.9230873382586092,0.009419250865373084,1781,0.9167328185189186,0.9226880075130144,0.9223736159349303,0.9273698108523115,0.9279071775732209,0.9234142860784791,0.004051783159837452
0.11279835700988769,0.030759232176255875,0.008802318572998047,0.008210613997032587,relu,10.0,"(15, 15)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.008}",0.9014032138122796,0.9261439320300968,0.9341685567195881,0.908661842531591,0.9123141447960542,0.9165354855233109,0.011934225119834137,2537,0.9245648378154588,0.9203614423691903,0.9202126798306332,0.9190809376155356,0.9189780519596177,0.920639589918087,0.0020424149786579847
