mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.02390155792236328,0.0038399110101781445,0.0026001930236816406,0.00037315022746377946,1,{'SVM__max_iter': 1},0.9181768980980363,0.8987784134838411,0.858427400649451,0.8758466058450595,0.8775630122158651,0.8857584660584505,0.02065367444224847,11,0.9193192361218492,0.9069448739755681,0.8778664759548477,0.875653316839338,0.8711168238750578,0.8901801453533322,0.01926763173359556
0.025498390197753906,0.008168426274192864,0.0020003318786621094,0.0004483558844663497,2,{'SVM__max_iter': 2},0.8534173496211537,0.8823179217566105,0.8622235967218184,0.8938611411782899,0.903865780114427,0.8791371578784598,0.018899707873633577,12,0.8426163599814441,0.8918006803773,0.8867751662285449,0.896706355342508,0.8902447038812431,0.881628653162208,0.019766077945101965
0.022599458694458008,0.0012815076384197577,0.0022014617919921876,0.0006014068955932172,4,{'SVM__max_iter': 4},0.8698159888665533,0.895500231946807,0.8605922375135301,0.9045538889747952,0.9110174733261173,0.8882959641255606,0.01970530146616506,10,0.8832669707747022,0.905350239678367,0.8671853254986857,0.9080891448894386,0.9097456316684704,0.8947274625019327,0.01677400093963902
0.0334993839263916,0.004786593020367926,0.0017997264862060548,0.00024394387833537437,8,{'SVM__max_iter': 8},0.8819700015463122,0.8754986856347612,0.9055821864852328,0.9068810886036801,0.9054198237204266,0.8950703571980826,0.01350387377443874,9,0.8884142569970619,0.8993834080717488,0.9044166537807329,0.903258852636462,0.8869046698623779,0.8964755682696767,0.007404271118292679
0.04169716835021973,0.004424298220207124,0.0021009922027587892,0.0005833478226977171,16,{'SVM__max_iter': 16},0.9221431884954384,0.9142106077006341,0.9088680995824958,0.9104144116282664,0.9244703881243236,0.9160213391062316,0.006240972502816637,4,0.9181788309880932,0.9172723055512602,0.9230284521416421,0.8994008040822637,0.9171447348074839,0.9150050255141486,0.008095172106325802
0.05869855880737305,0.014038317939859973,0.001999950408935547,0.0010956272307111334,32,{'SVM__max_iter': 32},0.9134374516777486,0.8986933663213238,0.9168857275398175,0.9209370650997372,0.922746250193289,0.9145399721663832,0.008556854954495496,6,0.923761017473326,0.9100742229781968,0.9163039276325963,0.9241707901654554,0.9109130972630275,0.9170446111025203,0.006043557348863895
0.09980058670043945,0.024414379685453732,0.0032129287719726562,0.002667238107227577,64,{'SVM__max_iter': 64},0.9151615896087832,0.9099041286531623,0.9078320705118292,0.9141255605381164,0.9380083500850472,0.9170063398793876,0.010838773441520603,3,0.9244085356424925,0.9280732951909695,0.9233937683624553,0.9241282665841967,0.9174462656564092,0.9234900262873046,0.0034291011098275775
0.15879902839660645,0.02217780424793817,0.0019011497497558594,0.00020003708095649573,128,{'SVM__max_iter': 128},0.9082650378846452,0.9036106386268749,0.9195608473790011,0.9162826658419669,0.9424926550177826,0.9180423689500542,0.013469148922223166,1,0.9163696458945413,0.9258968609865471,0.9223828668625328,0.9219093087985154,0.9171891912787999,0.9207495747641874,0.0035317782781474133
0.28169841766357423,0.07011805689895562,0.00240020751953125,0.0007348792753189985,256,{'SVM__max_iter': 256},0.9105071903510129,0.9064558527910932,0.9057677439307252,0.9248183083346219,0.9418045461574146,0.9178707283129736,0.013799273968019457,2,0.9247332611721044,0.9231811504561619,0.9184822947270759,0.9222978197000155,0.9178367094479665,0.9213062471006648,0.0026927793370371935
0.468000602722168,0.07144574336940218,0.0025995731353759765,0.0014955191018114185,512,{'SVM__max_iter': 512},0.907058914488944,0.9099041286531623,0.9041286531622079,0.9208520179372196,0.9378382557600122,0.9159563940003093,0.012316440383675235,5,0.9210047162517394,0.9237629503633833,0.9211554816762022,0.9187200402041131,0.9138278954693054,0.9196942167929487,0.0033397617476750973
0.908501148223877,0.12382428144336506,0.002099132537841797,0.0003738373700335969,1024,{'SVM__max_iter': 1024},0.897835163135921,0.9047317148600588,0.9029225297665069,0.9162826658419668,0.9367171795268284,0.9116978506262563,0.013890246631046994,7,0.9159830678830986,0.9201639090768516,0.9210047162517394,0.919000309262409,0.9116727230555125,0.9175649451059222,0.0034019854720129424
1.1899980545043944,0.15704622351927494,0.0014000892639160155,0.0003744458809442014,2048,{'SVM__max_iter': 2048},0.8949899489717026,0.9030075769290243,0.9046466676975413,0.9145585279109324,0.937320241224679,0.9109045925467758,0.014600945845575497,8,0.9158323024586359,0.9194313437451677,0.9194100819545385,0.919560847379001,0.9152505025514147,0.9178970156177515,0.0019328186935953257
