mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.030400419235229494,0.005606931783853605,0.0017000198364257812,0.0002449140089695635,1,{'SVM__max_iter': 1},0.8983454461110252,0.8986083191588063,0.8929178908303695,0.8917117674346682,0.9266274934281737,0.9016421833926085,0.012798945021176521,12,0.9055473944642028,0.9059784289469613,0.9072715323952372,0.9079403123550334,0.9008060151538578,0.9055087366630585,0.002504304454312062
0.042299413681030275,0.007017388703776741,0.0019999027252197267,0.0006324111015095122,2,{'SVM__max_iter': 2},0.9049868563476109,0.9054198237204268,0.9020565950208751,0.9151615896087829,0.934042059687645,0.9123333848770682,0.01171875866365519,11,0.9149025823411163,0.9154843822483376,0.9140830369568578,0.917877300139168,0.9138472243698775,0.9152389052110715,0.00144272705874193
0.059700393676757814,0.00420266240306398,0.0017014026641845703,0.00024632317470541995,4,{'SVM__max_iter': 4},0.9072290088139787,0.9163677130044844,0.9164527601670016,0.9180918509355188,0.9364543064790475,0.9189191278800061,0.009564710627968213,10,0.9274025823411162,0.9251179062934899,0.9273600587598577,0.9286531622081335,0.9197290088139785,0.9256525436833151,0.003173517198905603
0.0764984130859375,0.011920498497439092,0.001600933074951172,0.00020005960824236909,8,{'SVM__max_iter': 8},0.907314055976496,0.9192129271687027,0.9158496984691511,0.9180918509355188,0.9404205968764496,0.9201778258852636,0.010947706258587752,1,0.9286956857893921,0.9279631204577082,0.9266912788000619,0.9304855419823719,0.9249671408690272,0.9277605535797122,0.001859439190233679
0.07730040550231934,0.007500521609063026,0.001700115203857422,0.00024522522757849523,16,{'SVM__max_iter': 16},0.907314055976496,0.9192129271687027,0.9158496984691511,0.9180918509355188,0.9404205968764496,0.9201778258852636,0.010947706258587752,1,0.9286956857893921,0.9279631204577082,0.9266912788000619,0.9304855419823719,0.9249671408690272,0.9277605535797122,0.001859439190233679
0.09109969139099121,0.008697991338738711,0.002299928665161133,0.0009276764718882298,32,{'SVM__max_iter': 32},0.907314055976496,0.9192129271687027,0.9158496984691511,0.9180918509355188,0.9404205968764496,0.9201778258852636,0.010947706258587752,1,0.9286956857893921,0.9279631204577082,0.9266912788000619,0.9304855419823719,0.9249671408690272,0.9277605535797122,0.001859439190233679
0.08450064659118653,0.009596380241528786,0.0019994735717773437,0.00031695910027741545,64,{'SVM__max_iter': 64},0.907314055976496,0.9192129271687027,0.9158496984691511,0.9180918509355188,0.9404205968764496,0.9201778258852636,0.010947706258587752,1,0.9286956857893921,0.9279631204577082,0.9266912788000619,0.9304855419823719,0.9249671408690272,0.9277605535797122,0.001859439190233679
0.10390081405639648,0.015891725274549868,0.0019997596740722657,1.4588411846903187e-06,128,{'SVM__max_iter': 128},0.907314055976496,0.9192129271687027,0.9158496984691511,0.9180918509355188,0.9404205968764496,0.9201778258852636,0.010947706258587752,1,0.9286956857893921,0.9279631204577082,0.9266912788000619,0.9304855419823719,0.9249671408690272,0.9277605535797122,0.001859439190233679
0.10559883117675781,0.019677940355783678,0.0022008419036865234,0.0006000206065228332,256,{'SVM__max_iter': 256},0.907314055976496,0.9192129271687027,0.9158496984691511,0.9180918509355188,0.9404205968764496,0.9201778258852636,0.010947706258587752,1,0.9286956857893921,0.9279631204577082,0.9266912788000619,0.9304855419823719,0.9249671408690272,0.9277605535797122,0.001859439190233679
0.09390010833740234,0.013694611303475473,0.0020998001098632814,0.0005831843871532468,512,{'SVM__max_iter': 512},0.907314055976496,0.9192129271687027,0.9158496984691511,0.9180918509355188,0.9404205968764496,0.9201778258852636,0.010947706258587752,1,0.9286956857893921,0.9279631204577082,0.9266912788000619,0.9304855419823719,0.9249671408690272,0.9277605535797122,0.001859439190233679
0.09159836769104004,0.008901336540262527,0.0020988941192626952,0.00037312541449778286,1024,{'SVM__max_iter': 1024},0.907314055976496,0.9192129271687027,0.9158496984691511,0.9180918509355188,0.9404205968764496,0.9201778258852636,0.010947706258587752,1,0.9286956857893921,0.9279631204577082,0.9266912788000619,0.9304855419823719,0.9249671408690272,0.9277605535797122,0.001859439190233679
0.08519892692565918,0.008669177944236628,0.0017008781433105469,0.00024469961679279004,2048,{'SVM__max_iter': 2048},0.907314055976496,0.9192129271687027,0.9158496984691511,0.9180918509355188,0.9404205968764496,0.9201778258852636,0.010947706258587752,1,0.9286956857893921,0.9279631204577082,0.9266912788000619,0.9304855419823719,0.9249671408690272,0.9277605535797122,0.001859439190233679
