,0,1,2,3,4
212,0.892672572905131,0.8207282913165265,0.8207282913165265,0.8207282913165265,0.8207282913165265
222,0.8732323232323232,0.9136082474226802,0.9136082474226802,0.9136082474226802,0.9136082474226802
233,0.9659651557200125,0.8697425535099537,0.8697425535099537,0.8697425535099537,0.8697425535099537
244,0.942127659574468,0.7649029258955428,0.7649029258955428,0.7649029258955428,0.7649029258955428
254,0.9402597402597404,0.8811237373737374,0.8811237373737374,0.8811237373737374,0.8811237373737374
265,0.9213836477987422,0.8763768115942028,0.8763768115942028,0.8763768115942028,0.8763768115942028
275,0.9574168232563282,0.9080645161290322,0.9080645161290322,0.9080645161290322,0.9080645161290322
286,0.9227815916603102,0.6747967479674797,0.6747967479674797,0.6747967479674797,0.6747967479674797
297,0.9256198347107439,0.8880037054191755,0.8880037054191755,0.8880037054191755,0.8880037054191755
307,0.9421862667719022,0.8698603400416379,0.8698603400416379,0.8698603400416379,0.8698603400416379
318,0.9494271685761048,0.9017000607164543,0.9017000607164543,0.9017000607164543,0.9017000607164543
328,0.9825945116100557,0.8917911873734092,0.8917911873734092,0.8917911873734092,0.8917911873734092
339,0.9426258992805755,0.9013369557446201,0.9013369557446201,0.9013369557446201,0.9013369557446201
350,0.9016587277456842,0.8791666666666668,0.8791666666666668,0.8791666666666668,0.8791666666666668
360,0.9540711816668799,0.8448465774980327,0.8448465774980327,0.8448465774980327,0.8448465774980327
371,0.9328586878154291,0.9018513033175355,0.9018513033175355,0.9018513033175355,0.9018513033175355
381,0.9472526536867798,0.8338406900050735,0.8338406900050735,0.8338406900050735,0.8338406900050735
392,0.9603390735549326,0.9434155013665191,0.9434155013665191,0.9434155013665191,0.9434155013665191
403,0.9715647600262984,0.8788596491228071,0.8788596491228071,0.8788596491228071,0.8788596491228071
413,0.9716748177982354,0.9245690684238169,0.9245690684238169,0.9245690684238169,0.9245690684238169
424,0.9669076688720641,0.9511851784579056,0.9511851784579056,0.9511851784579056,0.9511851784579056
625,0.9486757389522974,0.9362944268749869,0.9362944268749869,0.9362944268749869,0.9362944268749869
826,0.9751292623862818,0.9094538552618271,0.9094538552618271,0.9094538552618271,0.9094538552618271
1027,0.9683213661051273,0.9344794969593923,0.9344794969593923,0.9344794969593923,0.9344794969593923
1228,0.9591333431837417,0.9565570137144547,0.9452627045650299,0.9452627045650299,0.9452627045650299
1429,0.9587764797322486,0.9575295736010021,0.8911140208223722,0.8911140208223722,0.8911140208223722
1630,0.9401848151848151,0.9472098023927292,0.953964167033182,0.953964167033182,0.953964167033182
1831,0.9733731818412721,0.9328145971632749,0.9691533086724209,0.9691533086724209,0.9691533086724209
2032,0.9521580388321293,0.951366548434106,0.9485159010600708,0.9485159010600708,0.9485159010600708
2233,0.9485231192242615,0.9505283268078683,0.9118944289824993,0.9106946414672471,0.9106946414672471
2434,0.95782936475241,0.9490181245550894,0.9453980873902438,0.9795505610292433,0.9795505610292433
2635,0.975031549692815,0.9800971004467603,0.9768221842216457,0.9809701375121936,0.9809701375121936
2836,0.9741218907797583,0.9813299013082282,0.9762268268839721,0.9689455167536134,0.9689455167536134
3037,0.9551571639583809,0.9316977336364428,0.9775105408673853,0.9508716253559898,0.9508716253559898
3238,0.9707436776640841,0.9689056230503513,0.9747088317922195,0.9398298883079997,0.942901927652771
3439,0.9463188610913966,0.9689622142110251,0.9627199971914154,0.9756338073737737,0.9806454136836924
3640,0.9454104440194044,0.9773644832929607,0.9616622368686156,0.962326629909616,0.9583726107193248
3841,0.9667817197649923,0.9555398286970898,0.9329876695804158,0.9631299487323981,0.9789981917414604
4042,0.9842146872040797,0.9737425345278089,0.9542506532288166,0.9693565696155283,0.9747694284427918
4244,0.9733039025092703,0.9514891886097089,0.9752129621942748,0.9675254448847339,0.9681985095582675
