,0,1,2,3,4
0.001,0.9241175407951832,0.9225030785762046,0.9230153709297483,0.92399180677697,0.9259254784457762
0.101,0.9254323861178706,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
0.201,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
0.30100000000000005,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
0.401,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
0.501,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
0.6010000000000001,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
0.7010000000000001,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
0.801,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
0.901,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.001,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.101,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.201,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.301,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.401,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.501,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.601,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.701,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.801,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
1.901,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
2.001,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
2.101,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
2.201,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
2.301,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
2.4010000000000002,0.9256450615751228,0.9228461661920155,0.9234407218442527,0.9233925729843874,0.9262637734390102
